INSTR,REF_AREA,REF_SECTOR,COUNTERPART_SECTOR,STO,FUNCTIONAL_CAT,TIME,COUNTERPART_AREA,_.obs_value
F6O,BE,S124,S1,LE,_T,1664582410,W0,0
F7,BE,S124,S1,LE,_T,1664582410,W0,159
F81,BE,S124,S1,LE,_T,1664582410,W0,0
F89,BE,S124,S1,LE,_T,1664582410,W0,1154
F511,BE,S12O,S1,LE,_T,1664582410,W0,45195
F52,BE,S12O,S1,LE,_T,1664582410,W0,1688
F2M,BE,S12O,S1,LE,_T,1664582410,W0,43766
F4,BE,S12O,S1,LE,_T,1664582410,W0,326841
F4S,BE,S12O,S1,LE,_T,1664582410,W0,147071
F4L,BE,S12O,S1,LE,_T,1664582410,W0,179771
F3,BE,S12O,S1,LE,_T,1664582410,W0,7735
F3S,BE,S12O,S1,LE,_T,1664582410,W0,250
F3L,BE,S12O,S1,LE,_T,1664582410,W0,7485
F21,BE,S12O,S1,LE,_T,1664582410,W0,0
F,BE,S12O,S1,LE,_T,1664582410,W0,709853
F51,BE,S12O,S1,LE,_T,1664582410,W0,318464
F51M,BE,S12O,S1,LE,_T,1664582410,W0,273269
F6,BE,S12O,S1,LE,_T,1664582410,W0,0
F6N,BE,S12O,S1,LE,_T,1664582410,W0,0
F6O,BE,S12O,S1,LE,_T,1664582410,W0,0
F7,BE,S12O,S1,LE,_T,1664582410,W0,0
F81,BE,S12O,S1,LE,_T,1664582410,W0,6250
F89,BE,S12O,S1,LE,_T,1664582410,W0,5109
F511,BE,S12Q,S1,LE,_T,1664582410,W0,9295
F52,BE,S12Q,S1,LE,_T,1664582410,W0,97458
F2M,BE,S12Q,S1,LE,_T,1664582410,W0,8922
F4,BE,S12Q,S1,LE,_T,1664582410,W0,38183
F4S,BE,S12Q,S1,LE,_T,1664582410,W0,699
F4L,BE,S12Q,S1,LE,_T,1664582410,W0,37484
F3,BE,S12Q,S1,LE,_T,1664582410,W0,157946
F3S,BE,S12Q,S1,LE,_T,1664582410,W0,612
F3L,BE,S12Q,S1,LE,_T,1664582410,W0,157334
F21,BE,S12Q,S1,LE,_T,1664582410,W0,0
F,BE,S12Q,S1,LE,_T,1664582410,W0,361718
F51,BE,S12Q,S1,LE,_T,1664582410,W0,25067
F51M,BE,S12Q,S1,LE,_T,1664582410,W0,15772
F6,BE,S12Q,S1,LE,_T,1664582410,W0,21168
F6N,BE,S12Q,S1,LE,_T,1664582410,W0,0
F6O,BE,S12Q,S1,LE,_T,1664582410,W0,21168
F7,BE,S12Q,S1,LE,_T,1664582410,W0,2856
F81,BE,S12Q,S1,LE,_T,1664582410,W0,0
F89,BE,S12Q,S1,LE,_T,1664582410,W0,7744
F511,BE,S13,S1,LE,_T,1664582410,W0,13978
F52,BE,S13,S1,LE,_T,1664582410,W0,3431
F2M,BE,S13,S1,LE,_T,1664582410,W0,23890
F4,BE,S13,S1,LE,_T,1664582410,W0,68120
F4S,BE,S13,S1,LE,_T,1664582410,W0,15388
F4L,BE,S13,S1,LE,_T,1664582410,W0,52732
F3,BE,S13,S1,LE,_T,1664582410,W0,18915
F3S,BE,S13,S1,LE,_T,1664582410,W0,1209
F3L,BE,S13,S1,LE,_T,1664582410,W0,17707
F21,BE,S13,S1,LE,_T,1664582410,W0,0
F,BE,S13,S1,LE,_T,1664582410,W0,216226
F51,BE,S13,S1,LE,_T,1664582410,W0,58234
F51M,BE,S13,S1,LE,_T,1664582410,W0,44256
F6,BE,S13,S1,LE,_T,1664582410,W0,0
F6N,BE,S13,S1,LE,_T,1664582410,W0,0
F6O,BE,S13,S1,LE,_T,1664582410,W0,0
F7,BE,S13,S1,LE,_T,1664582410,W0,1493
F81,BE,S13,S1,LE,_T,1664582410,W0,4641
F89,BE,S13,S1,LE,_T,1664582410,W0,37501
F511,BE,S11,S1,LE,_T,1664582410,W0,38192
F52,BE,S11,S1,LE,_T,1664582410,W0,0
F2M,BE,S11,S1,LE,_T,1664582410,W0,180127
F4,BE,S11,S1,LE,_T,1664582410,W0,397632
F4S,BE,S11,S1,LE,_T,1664582410,W0,209042
F4L,BE,S11,S1,LE,_T,1664582410,W0,188589
F3,BE,S11,S1,LE,_T,1664582410,W0,5976
F3S,BE,S11,S1,LE,_T,1664582410,W0,1642
F3L,BE,S11,S1,LE,_T,1664582410,W0,4334
F21,BE,S11,S1,LE,_T,1664582410,W0,2853
F,BE,S11,S1,LE,_T,1664582410,W0,1718342
F51,BE,S11,S1,LE,_T,1664582410,W0,847348
F51M,BE,S11,S1,LE,_T,1664582410,W0,809156
F6,BE,S11,S1,LE,_T,1664582410,W0,6083
F6N,BE,S11,S1,LE,_T,1664582410,W0,0
F6O,BE,S11,S1,LE,_T,1664582410,W0,6083
F7,BE,S11,S1,LE,_T,1664582410,W0,0
F81,BE,S11,S1,LE,_T,1664582410,W0,225511
F89,BE,S11,S1,LE,_T,1664582410,W0,25112
F511,BE,S1M,S1,LE,_T,1664582410,W0,77513
F52,BE,S1M,S1,LE,_T,1664582410,W0,247980
F2M,BE,S1M,S1,LE,_T,1664582410,W0,450426
F4,BE,S1M,S1,LE,_T,1664582410,W0,3362
F4S,BE,S1M,S1,LE,_T,1664582410,W0,2861
F4L,BE,S1M,S1,LE,_T,1664582410,W0,501
F3,BE,S1M,S1,LE,_T,1664582410,W0,27464
F3S,BE,S1M,S1,LE,_T,1664582410,W0,455
F3L,BE,S1M,S1,LE,_T,1664582410,W0,27010
F21,BE,S1M,S1,LE,_T,1664582410,W0,36023
F,BE,S1M,S1,LE,_T,1664582410,W0,1485031
F51,BE,S1M,S1,LE,_T,1664582410,W0,433489
F51M,BE,S1M,S1,LE,_T,1664582410,W0,355976
F6,BE,S1M,S1,LE,_T,1664582410,W0,268000
F6N,BE,S1M,S1,LE,_T,1664582410,W0,253902
F6O,BE,S1M,S1,LE,_T,1664582410,W0,14098
F7,BE,S1M,S1,LE,_T,1664582410,W0,0
F81,BE,S1M,S1,LE,_T,1664582410,W0,4816
F89,BE,S1M,S1,LE,_T,1664582410,W0,13469
F511,BE,S1,S1,LE,_T,1664582410,W0,263876
F52,BE,S1,S1,LE,_T,1664582410,W0,459028
F2M,BE,S1,S1,LE,_T,1664582410,W0,1196009
F4,BE,S1,S1,LE,_T,1664582410,W0,1419588
F4S,BE,S1,S1,LE,_T,1664582410,W0,475834
F4L,BE,S1,S1,LE,_T,1664582410,W0,943755
F3,BE,S1,S1,LE,_T,1664582410,W0,644344
F3S,BE,S1,S1,LE,_T,1664582410,W0,37644
F3L,BE,S1,S1,LE,_T,1664582410,W0,606700
F21,BE,S1,S1,LE,_T,1664582410,W0,40318
F,BE,S1,S1,LE,_T,1664582410,W0,6223806
F51,BE,S1,S1,LE,_T,1664582410,W0,1789240
F51M,BE,S1,S1,LE,_T,1664582410,W0,1525365
F6,BE,S1,S1,LE,_T,1664582410,W0,295427
F6N,BE,S1,S1,LE,_T,1664582410,W0,253902
F6O,BE,S1,S1,LE,_T,1664582410,W0,41525
F7,BE,S1,S1,LE,_T,1664582410,W0,16972
F81,BE,S1,S1,LE,_T,1664582410,W0,243605
F89,BE,S1,S1,LE,_T,1664582410,W0,93439
F511,BE,S12K,S1,LE,_T,1664582410,W0,1390
F52,BE,S12K,S1,LE,_T,1664582410,W0,1248
F2M,BE,S12K,S1,LE,_T,1664582410,W0,484475
F4,BE,S12K,S1,LE,_T,1664582410,W0,585451
F4S,BE,S12K,S1,LE,_T,1664582410,W0,100773
F4L,BE,S12K,S1,LE,_T,1664582410,W0,484678
F3,BE,S12K,S1,LE,_T,1664582410,W0,393743
F3S,BE,S12K,S1,LE,_T,1664582410,W0,32847
F3L,BE,S12K,S1,LE,_T,1664582410,W0,360895
F21,BE,S12K,S1,LE,_T,1664582410,W0,1442
F,BE,S12K,S1,LE,_T,1664582410,W0,1529542
F51,BE,S12K,S1,LE,_T,1664582410,W0,28315
F51M,BE,S12K,S1,LE,_T,1664582410,W0,26925
F6,BE,S12K,S1,LE,_T,1664582410,W0,0
F6N,BE,S12K,S1,LE,_T,1664582410,W0,0
F6O,BE,S12K,S1,LE,_T,1664582410,W0,0
F7,BE,S12K,S1,LE,_T,1664582410,W0,5495
F81,BE,S12K,S1,LE,_T,1664582410,W0,12
F89,BE,S12K,S1,LE,_T,1664582410,W0,3350
F511,BE,S12R,S1,LE,_T,1664582410,W0,132802
F52,BE,S12R,S1,LE,_T,1664582410,W0,185635
F2M,BE,S12R,S1,LE,_T,1664582410,W0,57091
F4,BE,S12R,S1,LE,_T,1664582410,W0,365024
F4S,BE,S12R,S1,LE,_T,1664582410,W0,147770
F4L,BE,S12R,S1,LE,_T,1664582410,W0,217255
F3,BE,S12R,S1,LE,_T,1664582410,W0,198245
F3S,BE,S12R,S1,LE,_T,1664582410,W0,1491
F3L,BE,S12R,S1,LE,_T,1664582410,W0,196754
F21,BE,S12R,S1,LE,_T,1664582410,W0,0
F,BE,S12R,S1,LE,_T,1664582410,W0,1274665
F51,BE,S12R,S1,LE,_T,1664582410,W0,421854
F51M,BE,S12R,S1,LE,_T,1664582410,W0,289052
F6,BE,S12R,S1,LE,_T,1664582410,W0,21168
F6N,BE,S12R,S1,LE,_T,1664582410,W0,0
F6O,BE,S12R,S1,LE,_T,1664582410,W0,21168
F7,BE,S12R,S1,LE,_T,1664582410,W0,3015
F81,BE,S12R,S1,LE,_T,1664582410,W0,8625
F89,BE,S12R,S1,LE,_T,1664582410,W0,14007
